temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante,
2013/14,Apertura,17,2013-11-30,20:06,Leon,Monarcas Morelia,4,0,FALSE,,,
2013/14,Apertura,17,2013-12-01,17:00,America,UANL,1,1,FALSE,,,
2013/14,Apertura,17,2013-12-01,20:00,Santos Laguna,Querétaro,3,1,FALSE,,,
2013/14,Apertura,17,2013-12-05,19:00,Toluca,America,2,1,FALSE,,,
2013/14,Apertura,17,2013-12-05,21:00,Leon,Santos Laguna,3,1,FALSE,,,
2013/14,Apertura,17,2013-12-08,17:00,America,Toluca,2,0,FALSE,,,
2013/14,Apertura,17,2013-12-08,20:00,Santos Laguna,Leon,2,2,FALSE,,,
2013/14,Apertura,17,2013-12-12,20:06,Leon,America,2,0,FALSE,,,
2013/14,Apertura,17,2013-12-15,18:00,America,Leon,1,3,FALSE,,,
2013/14,Clausura,1,2014-01-03,19:30,Monarcas Morelia,Querétaro,0,1,FALSE,,,
2013/14,Clausura,1,2014-01-03,21:30,Santos Laguna,Guadalajara,1,1,FALSE,,,
2013/14,Clausura,1,2014-01-04,17:00,America,UANL,3,0,FALSE,,,
2013/14,Clausura,1,2014-01-04,19:00,Monterrey,Cruz Azul,0,0,FALSE,,,
2013/14,Clausura,1,2014-01-04,,Pachuca,Toluca,0,1,FALSE,,,
2013/14,Clausura,1,2014-01-04,21:00,Chiapas FC,CD Veracruz,1,1,FALSE,,,
2013/14,Clausura,1,2014-01-04,,Atlas,Tijuana,0,0,FALSE,,,
2013/14,Clausura,1,2014-01-05,12:00,UNAM,Puebla,2,2,FALSE,,,
2013/14,Clausura,1,2014-01-05,17:00,Atlante,Leon,1,1,FALSE,,,
2013/14,Clausura,2,2014-01-10,19:30,Querétaro,UNAM,1,0,FALSE,,,
2013/14,Clausura,2,2014-01-10,21:30,Tijuana,America,1,0,FALSE,,,
2013/14,Clausura,2,2014-01-11,17:00,CD Veracruz,Atlante,2,1,FALSE,,,
2013/14,Clausura,2,2014-01-11,,Cruz Azul,Santos Laguna,2,1,FALSE,,,
2013/14,Clausura,2,2014-01-11,19:00,UANL,Pachuca,0,0,FALSE,,,
2013/14,Clausura,2,2014-01-11,20:06,Leon,Atlas,3,1,FALSE,,,
2013/14,Clausura,2,2014-01-12,12:00,Puebla,Monterrey,1,1,FALSE,,,
2013/14,Clausura,2,2014-01-12,,Toluca,Monarcas Morelia,2,2,FALSE,,,
2013/14,Clausura,2,2014-01-12,17:00,Guadalajara,Chiapas FC,1,0,FALSE,,,
2013/14,Clausura,3,2014-01-17,19:30,Monarcas Morelia,UANL,2,0,FALSE,,,
2013/14,Clausura,3,2014-01-17,21:30,Santos Laguna,Puebla,0,0,FALSE,,,
2013/14,Clausura,3,2014-01-18,17:00,CD Veracruz,Guadalajara,1,1,FALSE,,,
2013/14,Clausura,3,2014-01-18,,America,Leon,1,0,FALSE,,,
2013/14,Clausura,3,2014-01-18,19:00,Monterrey,Querétaro,3,1,FALSE,,,
2013/14,Clausura,3,2014-01-18,,Pachuca,Tijuana,2,1,FALSE,,,
2013/14,Clausura,3,2014-01-18,21:00,Chiapas FC,Cruz Azul,0,1,FALSE,,,
2013/14,Clausura,3,2014-01-18,,Atlas,Atlante,0,1,FALSE,,,
2013/14,Clausura,3,2014-01-19,12:00,UNAM,Toluca,0,2,FALSE,,,
2013/14,Clausura,4,2014-01-24,19:30,Querétaro,Santos Laguna,0,0,FALSE,,,
2013/14,Clausura,4,2014-01-24,21:30,Tijuana,Monarcas Morelia,1,0,FALSE,,,
2013/14,Clausura,4,2014-01-25,17:00,Cruz Azul,CD Veracruz,4,0,FALSE,,,
2013/14,Clausura,4,2014-01-25,19:00,UANL,UNAM,1,2,FALSE,,,
2013/14,Clausura,4,2014-01-25,20:06,Leon,Pachuca,1,3,FALSE,,,
2013/14,Clausura,4,2014-01-25,21:00,Atlas,America,1,2,FALSE,,,
2013/14,Clausura,4,2014-01-26,12:00,Puebla,Chiapas FC,2,3,FALSE,,,
2013/14,Clausura,4,2014-01-26,,Toluca,Monterrey,2,0,FALSE,,,
2013/14,Clausura,4,2014-01-26,17:00,Atlante,Guadalajara,1,1,FALSE,,,
2013/14,Clausura,5,2014-01-31,21:30,Monarcas Morelia,Leon,0,0,FALSE,,,
2013/14,Clausura,5,2014-02-01,17:00,Santos Laguna,Toluca,2,0,FALSE,,,
2013/14,Clausura,5,2014-02-01,,CD Veracruz,Puebla,0,1,FALSE,,,
2013/14,Clausura,5,2014-02-01,,America,Atlante,1,0,FALSE,,,
2013/14,Clausura,5,2014-02-01,19:00,Monterrey,UANL,0,0,FALSE,,,
2013/14,Clausura,5,2014-02-01,,Pachuca,Atlas,0,1,FALSE,,,
2013/14,Clausura,5,2014-02-01,,Guadalajara,Cruz Azul,0,2,FALSE,,,
2013/14,Clausura,5,2014-02-01,21:00,Chiapas FC,Querétaro,1,0,FALSE,,,
2013/14,Clausura,5,2014-02-02,12:00,UNAM,Tijuana,3,0,FALSE,,,
2013/14,Clausura,6,2014-02-07,21:30,Tijuana,Monterrey,2,1,FALSE,,,
2013/14,Clausura,6,2014-02-08,17:00,America,Pachuca,0,1,FALSE,,,
2013/14,Clausura,6,2014-02-08,19:00,UANL,Santos Laguna,1,1,FALSE,,,
2013/14,Clausura,6,2014-02-08,20:06,Leon,UNAM,1,2,FALSE,,,
2013/14,Clausura,6,2014-02-08,21:00,Atlas,Monarcas Morelia,1,1,FALSE,,,
2013/14,Clausura,6,2014-02-09,12:00,Puebla,Guadalajara,0,1,FALSE,,,
2013/14,Clausura,6,2014-02-09,,Toluca,Chiapas FC,2,0,FALSE,,,
2013/14,Clausura,6,2014-02-09,17:00,Querétaro,CD Veracruz,2,0,FALSE,,,
2013/14,Clausura,6,2014-02-09,,Atlante,Cruz Azul,1,4,FALSE,,,
2013/14,Clausura,7,2014-02-14,19:30,Monarcas Morelia,America,1,0,FALSE,,,
2013/14,Clausura,7,2014-02-14,21:30,Santos Laguna,Tijuana,3,2,FALSE,,,
2013/14,Clausura,7,2014-02-15,17:00,CD Veracruz,Toluca,0,3,FALSE,,,
2013/14,Clausura,7,2014-02-15,,Cruz Azul,Puebla,1,0,FALSE,,,
2013/14,Clausura,7,2014-02-15,19:00,Monterrey,Leon,0,2,FALSE,,,
2013/14,Clausura,7,2014-02-15,,Pachuca,Atlante,0,1,FALSE,,,
2013/14,Clausura,7,2014-02-15,21:00,Chiapas FC,UANL,0,0,FALSE,,,
2013/14,Clausura,7,2014-02-16,12:00,UNAM,Atlas,1,1,FALSE,,,
2013/14,Clausura,7,2014-02-16,17:00,Guadalajara,Querétaro,2,1,FALSE,,,
2013/14,Clausura,8,2014-02-21,19:30,Querétaro,Cruz Azul,1,3,FALSE,,,
2013/14,Clausura,8,2014-02-21,21:30,Tijuana,Chiapas FC,0,3,FALSE,,,
2013/14,Clausura,8,2014-02-22,17:00,America,UNAM,1,3,FALSE,,,
2013/14,Clausura,8,2014-02-22,19:00,UANL,CD Veracruz,1,0,FALSE,,,
2013/14,Clausura,8,2014-02-22,,Pachuca,Monarcas Morelia,3,0,FALSE,,,
2013/14,Clausura,8,2014-02-22,20:06,Leon,Santos Laguna,4,2,FALSE,,,
2013/14,Clausura,8,2014-02-22,21:00,Atlas,Monterrey,0,1,FALSE,,,
2013/14,Clausura,8,2014-02-23,12:00,Toluca,Guadalajara,1,0,FALSE,,,
2013/14,Clausura,8,2014-02-23,17:00,Atlante,Puebla,0,0,FALSE,,,
2013/14,Clausura,9,2014-02-28,19:30,Monarcas Morelia,Atlante,1,2,FALSE,,,
2013/14,Clausura,9,2014-02-28,21:30,Santos Laguna,Atlas,2,3,FALSE,,,
2013/14,Clausura,9,2014-03-01,17:00,CD Veracruz,Tijuana,1,1,FALSE,,,
2013/14,Clausura,9,2014-03-01,,Cruz Azul,Toluca,1,0,FALSE,,,
2013/14,Clausura,9,2014-03-01,19:00,Monterrey,America,1,2,FALSE,,,
2013/14,Clausura,9,2014-03-01,21:00,Chiapas FC,Leon,0,3,FALSE,,,
2013/14,Clausura,9,2014-03-02,12:00,Puebla,Querétaro,1,0,FALSE,,,
2013/14,Clausura,9,2014-03-02,,UNAM,Pachuca,0,0,FALSE,,,
2013/14,Clausura,9,2014-03-02,17:00,Guadalajara,UANL,0,0,FALSE,,,
2013/14,Clausura,10,2014-03-07,19:30,Monarcas Morelia,UNAM,3,1,FALSE,,,
2013/14,Clausura,10,2014-03-07,20:06,Leon,CD Veracruz,0,1,FALSE,,,
2013/14,Clausura,10,2014-03-07,20:30,Toluca,Puebla,3,0,FALSE,,,
2013/14,Clausura,10,2014-03-07,21:30,Tijuana,Guadalajara,2,0,FALSE,,,
2013/14,Clausura,10,2014-03-08,17:00,America,Santos Laguna,2,4,FALSE,,,
2013/14,Clausura,10,2014-03-08,19:00,UANL,Cruz Azul,3,0,FALSE,,,
2013/14,Clausura,10,2014-03-08,,Pachuca,Monterrey,2,0,FALSE,,,
2013/14,Clausura,10,2014-03-08,21:00,Atlas,Chiapas FC,2,2,FALSE,,,
2013/14,Clausura,10,2014-03-09,17:00,Atlante,Querétaro,4,2,FALSE,,,
2013/14,Clausura,11,2014-03-14,19:30,Querétaro,Toluca,0,2,FALSE,,,
2013/14,Clausura,11,2014-03-15,17:00,CD Veracruz,Atlas,0,1,FALSE,,,
2013/14,Clausura,11,2014-03-15,,Cruz Azul,Tijuana,2,1,FALSE,,,
2013/14,Clausura,11,2014-03-15,19:00,Santos Laguna,Pachuca,3,1,FALSE,,,
2013/14,Clausura,11,2014-03-15,,Monterrey,Monarcas Morelia,0,1,FALSE,,,
2013/14,Clausura,11,2014-03-15,21:00,Chiapas FC,America,2,2,FALSE,,,
2013/14,Clausura,11,2014-03-16,12:00,Puebla,UANL,0,1,FALSE,,,
2013/14,Clausura,11,2014-03-16,,UNAM,Atlante,5,0,FALSE,,,
2013/14,Clausura,11,2014-03-16,17:00,Guadalajara,Leon,1,0,FALSE,,,
2013/14,Clausura,12,2014-03-21,19:30,Monarcas Morelia,Santos Laguna,2,2,FALSE,,,
2013/14,Clausura,12,2014-03-21,20:30,Tijuana,Puebla,3,1,FALSE,,,
2013/14,Clausura,12,2014-03-22,17:00,America,CD Veracruz,0,0,FALSE,,,
2013/14,Clausura,12,2014-03-22,19:00,UANL,Querétaro,0,2,FALSE,,,
2013/14,Clausura,12,2014-03-22,,Pachuca,Chiapas FC,2,0,FALSE,,,
2013/14,Clausura,12,2014-03-22,20:06,Leon,Cruz Azul,0,0,FALSE,,,
2013/14,Clausura,12,2014-03-22,21:00,Atlas,Guadalajara,1,1,FALSE,,,
2013/14,Clausura,12,2014-03-23,12:00,UNAM,Monterrey,1,2,FALSE,,,
2013/14,Clausura,12,2014-03-23,17:00,Atlante,Toluca,2,1,FALSE,,,
2013/14,Clausura,13,2014-03-28,19:30,Querétaro,Tijuana,2,1,FALSE,,,
2013/14,Clausura,13,2014-03-28,21:30,Santos Laguna,UNAM,2,1,FALSE,,,
2013/14,Clausura,13,2014-03-29,17:00,CD Veracruz,Pachuca,3,1,FALSE,,,
2013/14,Clausura,13,2014-03-29,,Cruz Azul,Atlas,1,3,FALSE,,,
2013/14,Clausura,13,2014-03-29,19:00,Monterrey,Atlante,3,2,FALSE,,,
2013/14,Clausura,13,2014-03-29,,Toluca,UANL,2,1,FALSE,,,
2013/14,Clausura,13,2014-03-29,21:00,Chiapas FC,Monarcas Morelia,1,0,FALSE,,,
2013/14,Clausura,13,2014-03-30,12:00,Puebla,Leon,1,1,FALSE,,,
2013/14,Clausura,13,2014-03-30,19:00,Guadalajara,America,0,4,FALSE,,,
2013/14,Clausura,14,2014-04-04,20:00,Monarcas Morelia,CD Veracruz,1,1,FALSE,,,
2013/14,Clausura,14,2014-04-04,20:30,Tijuana,Toluca,3,1,FALSE,,,
2013/14,Clausura,14,2014-04-05,17:00,America,Cruz Azul,1,2,FALSE,,,
2013/14,Clausura,14,2014-04-05,19:00,Pachuca,Guadalajara,1,3,FALSE,,,
2013/14,Clausura,14,2014-04-05,,Monterrey,Santos Laguna,2,2,FALSE,,,
2013/14,Clausura,14,2014-04-05,20:06,Leon,Querétaro,1,1,FALSE,,,
2013/14,Clausura,14,2014-04-05,21:00,Atlas,Puebla,0,0,FALSE,,,
2013/14,Clausura,14,2014-04-06,12:00,UNAM,Chiapas FC,2,1,FALSE,,,
2013/14,Clausura,14,2014-04-06,17:00,Atlante,UANL,0,2,FALSE,,,
2013/14,Clausura,15,2014-04-11,19:30,Querétaro,Atlas,1,0,FALSE,,,
2013/14,Clausura,15,2014-04-12,17:00,CD Veracruz,UNAM,1,1,FALSE,,,
2013/14,Clausura,15,2014-04-12,,Cruz Azul,Pachuca,2,2,FALSE,,,
2013/14,Clausura,15,2014-04-12,19:00,UANL,Tijuana,1,1,FALSE,,,
2013/14,Clausura,15,2014-04-12,21:00,Chiapas FC,Monterrey,1,1,FALSE,,,
2013/14,Clausura,15,2014-04-13,12:00,Toluca,Leon,2,1,FALSE,,,
2013/14,Clausura,15,2014-04-13,,Puebla,America,0,1,FALSE,,,
2013/14,Clausura,15,2014-04-13,17:00,Guadalajara,Monarcas Morelia,1,1,FALSE,,,
2013/14,Clausura,15,2014-04-13,19:00,Santos Laguna,Atlante,4,3,FALSE,,,
2013/14,Clausura,16,2014-04-18,19:30,Monarcas Morelia,Cruz Azul,5,1,FALSE,,,
2013/14,Clausura,16,2014-04-19,17:00,America,Querétaro,0,0,FALSE,,,
2013/14,Clausura,16,2014-04-19,19:00,Santos Laguna,Chiapas FC,2,3,FALSE,,,
2013/14,Clausura,16,2014-04-19,,Pachuca,Puebla,1,2,FALSE,,,
2013/14,Clausura,16,2014-04-19,,Monterrey,CD Veracruz,4,1,FALSE,,,
2013/14,Clausura,16,2014-04-19,20:06,Leon,UANL,3,0,FALSE,,,
2013/14,Clausura,16,2014-04-19,21:00,Atlas,Toluca,1,0,FALSE,,,
2013/14,Clausura,16,2014-04-20,12:00,UNAM,Guadalajara,1,0,FALSE,,,
2013/14,Clausura,16,2014-04-20,17:00,Atlante,Tijuana,1,2,FALSE,,,
2013/14,Clausura,17,2014-04-25,19:30,Querétaro,Pachuca,3,4,FALSE,,,
2013/14,Clausura,17,2014-04-25,21:30,Tijuana,Leon,1,2,FALSE,,,
2013/14,Clausura,17,2014-04-26,17:00,CD Veracruz,Santos Laguna,2,2,FALSE,,,
2013/14,Clausura,17,2014-04-26,,Cruz Azul,UNAM,2,1,FALSE,,,
2013/14,Clausura,17,2014-04-26,19:00,UANL,Atlas,2,1,FALSE,,,
2013/14,Clausura,17,2014-04-26,21:00,Chiapas FC,Atlante,5,2,FALSE,,,
2013/14,Clausura,17,2014-04-27,12:00,Toluca,America,1,1,FALSE,,,
2013/14,Clausura,17,2014-04-27,,Puebla,Monarcas Morelia,3,1,FALSE,,,
2013/14,Clausura,17,2014-04-27,17:00,Guadalajara,Monterrey,0,1,FALSE,,,
2013/14,Clausura,17,2014-04-30,20:00,America,Santos Laguna,5,3,FALSE,,,
2013/14,Clausura,17,2014-04-30,22:00,Leon,Cruz Azul,1,1,FALSE,,,
2013/14,Clausura,17,2014-05-01,20:00,Pachuca,UNAM,1,1,FALSE,,,
2013/14,Clausura,17,2014-05-01,22:00,Tijuana,Toluca,0,0,FALSE,,,
2013/14,Clausura,17,2014-05-03,19:00,Cruz Azul,Leon,2,2,FALSE,,,
2013/14,Clausura,17,2014-05-03,21:00,Santos Laguna,America,3,1,FALSE,,,
2013/14,Clausura,17,2014-05-04,12:00,Toluca,Tijuana,3,1,FALSE,,,
2013/14,Clausura,17,2014-05-04,17:00,UNAM,Pachuca,2,4,FALSE,,,
2013/14,Clausura,17,2014-05-07,20:30,Pachuca,Santos Laguna,2,0,FALSE,,,
2013/14,Clausura,17,2014-05-08,20:06,Leon,Toluca,1,0,FALSE,,,
2013/14,Clausura,17,2014-05-10,20:00,Santos Laguna,Pachuca,4,2,FALSE,,,
2013/14,Clausura,17,2014-05-11,12:00,Toluca,Leon,0,1,FALSE,,,
2013/14,Clausura,17,2014-05-15,20:06,Leon,Pachuca,2,3,FALSE,,,
2013/14,Clausura,17,2014-05-18,20:00,Pachuca,Leon,0,2,FALSE,,,
2014/15,Apertura,1,2014-07-18,19:30,Querétaro,UNAM,1,3,FALSE,,,
2014/15,Apertura,1,2014-07-18,21:30,Tijuana,Puebla,0,1,FALSE,,,
2014/15,Apertura,1,2014-07-19,17:00,Cruz Azul,Pachuca,0,1,FALSE,,,
2014/15,Apertura,1,2014-07-19,,CD Veracruz,Santos Laguna,0,1,FALSE,,,
2014/15,Apertura,1,2014-07-19,19:00,Monterrey,Leones Negros,3,1,FALSE,,,
2014/15,Apertura,1,2014-07-19,20:06,Leon,America,1,2,FALSE,,,
2014/15,Apertura,1,2014-07-19,21:00,Atlas,UANL,0,0,FALSE,,,
2014/15,Apertura,1,2014-07-20,12:00,Toluca,Monarcas Morelia,0,0,FALSE,,,
2014/15,Apertura,1,2014-07-20,17:00,Guadalajara,Chiapas FC,1,1,FALSE,,,
2014/15,Apertura,2,2014-07-25,19:30,Monarcas Morelia,Atlas,0,2,FALSE,,,
2014/15,Apertura,2,2014-07-25,21:30,Santos Laguna,Cruz Azul,1,1,FALSE,,,
2014/15,Apertura,2,2014-07-26,17:00,Puebla,CD Veracruz,0,0,FALSE,,,
2014/15,Apertura,2,2014-07-26,,America,Tijuana,2,1,FALSE,,,
2014/15,Apertura,2,2014-07-26,19:00,UANL,Leon,4,2,FALSE,,,
2014/15,Apertura,2,2014-07-26,20:06,Pachuca,Monterrey,0,1,FALSE,,,
2014/15,Apertura,2,2014-07-26,21:00,Chiapas FC,Toluca,2,1,FALSE,,,
2014/15,Apertura,2,2014-07-27,12:00,UNAM,Guadalajara,0,1,FALSE,,,
2014/15,Apertura,2,2014-07-27,17:00,Leones Negros,Querétaro,0,1,FALSE,,,
2014/15,Apertura,3,2014-08-01,19:30,Querétaro,Pachuca,2,0,FALSE,,,
2014/15,Apertura,3,2014-08-01,21:30,Tijuana,UANL,1,1,FALSE,,,
2014/15,Apertura,3,2014-08-02,17:00,Cruz Azul,CD Veracruz,0,0,FALSE,,,
2014/15,Apertura,3,2014-08-02,,Puebla,America,0,4,FALSE,,,
2014/15,Apertura,3,2014-08-02,19:00,Monterrey,Santos Laguna,0,0,FALSE,,,
2014/15,Apertura,3,2014-08-02,20:06,Leon,Monarcas Morelia,4,0,FALSE,,,
2014/15,Apertura,3,2014-08-02,21:00,Atlas,Chiapas FC,4,2,FALSE,,,
2014/15,Apertura,3,2014-08-03,12:00,Toluca,UNAM,2,1,FALSE,,,
2014/15,Apertura,3,2014-09-07,17:00,Guadalajara,Leones Negros,3,0,FALSE,,,
2014/15,Apertura,4,2014-08-08,19:30,Monarcas Morelia,Tijuana,0,0,FALSE,,,
2014/15,Apertura,4,2014-08-08,20:30,CD Veracruz,Monterrey,2,1,FALSE,,,
2014/15,Apertura,4,2014-08-09,17:00,Cruz Azul,Puebla,1,0,FALSE,,,
2014/15,Apertura,4,2014-08-09,19:00,UANL,America,0,2,FALSE,,,
2014/15,Apertura,4,2014-08-09,20:00,Santos Laguna,Querétaro,2,3,FALSE,,,
2014/15,Apertura,4,2014-08-09,20:06,Pachuca,Guadalajara,3,0,FALSE,,,
2014/15,Apertura,4,2014-08-09,21:00,Chiapas FC,Leon,3,2,FALSE,,,
2014/15,Apertura,4,2014-08-10,12:00,UNAM,Atlas,0,1,FALSE,,,
2014/15,Apertura,4,2014-08-10,17:00,Leones Negros,Toluca,0,0,FALSE,,,
2014/15,Apertura,5,2014-08-14,20:06,Leon,UNAM,2,1,FALSE,,,
2014/15,Apertura,5,2014-08-15,19:30,Querétaro,CD Veracruz,0,0,FALSE,,,
2014/15,Apertura,5,2014-08-15,21:30,Tijuana,Chiapas FC,2,1,FALSE,,,
2014/15,Apertura,5,2014-08-16,17:00,Puebla,UANL,1,1,FALSE,,,
2014/15,Apertura,5,2014-08-16,,America,Monarcas Morelia,3,2,FALSE,,,
2014/15,Apertura,5,2014-08-16,19:00,Monterrey,Cruz Azul,3,1,FALSE,,,
2014/15,Apertura,5,2014-08-16,21:00,Atlas,Leones Negros,1,0,FALSE,,,
2014/15,Apertura,5,2014-08-17,12:00,Toluca,Pachuca,3,0,FALSE,,,
2014/15,Apertura,5,2014-08-17,17:00,Guadalajara,Santos Laguna,0,1,FALSE,,,
2014/15,Apertura,6,2014-08-22,19:30,Monarcas Morelia,UANL,1,5,FALSE,,,
2014/15,Apertura,6,2014-08-22,21:30,Santos Laguna,Toluca,3,0,FALSE,,,
2014/15,Apertura,6,2014-08-23,17:00,Cruz Azul,Querétaro,2,1,FALSE,,,
2014/15,Apertura,6,2014-08-23,,CD Veracruz,Guadalajara,0,0,FALSE,,,
2014/15,Apertura,6,2014-08-23,19:00,Monterrey,Puebla,1,0,FALSE,,,
2014/15,Apertura,6,2014-08-23,20:06,Pachuca,Atlas,3,1,FALSE,,,
2014/15,Apertura,6,2014-08-23,21:00,Chiapas FC,America,0,0,FALSE,,,
2014/15,Apertura,6,2014-08-24,12:00,UNAM,Tijuana,1,1,FALSE,,,
2014/15,Apertura,6,2014-08-24,17:00,Leones Negros,Leon,1,0,FALSE,,,
2014/15,Apertura,7,2014-08-29,19:30,Querétaro,Monterrey,0,1,FALSE,,,
2014/15,Apertura,7,2014-08-29,21:30,Tijuana,Leones Negros,1,1,FALSE,,,
2014/15,Apertura,7,2014-08-30,17:00,Puebla,Monarcas Morelia,3,2,FALSE,,,
2014/15,Apertura,7,2014-08-30,,America,UNAM,0,1,FALSE,,,
2014/15,Apertura,7,2014-08-30,19:00,UANL,Chiapas FC,0,2,FALSE,,,
2014/15,Apertura,7,2014-08-30,20:06,Leon,Pachuca,1,2,FALSE,,,
2014/15,Apertura,7,2014-08-30,21:00,Atlas,Santos Laguna,1,1,FALSE,,,
2014/15,Apertura,7,2014-08-31,12:00,Toluca,CD Veracruz,2,1,FALSE,,,
2014/15,Apertura,7,2014-08-31,17:00,Guadalajara,Cruz Azul,0,0,FALSE,,,
2014/15,Apertura,8,2014-09-12,19:30,Querétaro,Puebla,1,1,FALSE,,,
2014/15,Apertura,8,2014-09-12,20:30,CD Veracruz,Atlas,1,1,FALSE,,,
2014/15,Apertura,8,2014-09-12,21:30,Santos Laguna,Leon,2,0,FALSE,,,
2014/15,Apertura,8,2014-09-13,17:00,Cruz Azul,Toluca,1,2,FALSE,,,
2014/15,Apertura,8,2014-09-13,20:06,Pachuca,Tijuana,1,1,FALSE,,,
2014/15,Apertura,8,2014-09-13,21:00,Leones Negros,America,0,0,FALSE,,,
2014/15,Apertura,8,2014-09-13,,Chiapas FC,Monarcas Morelia,1,1,FALSE,,,
2014/15,Apertura,8,2014-09-14,12:00,UNAM,UANL,2,2,FALSE,,,
2014/15,Apertura,8,2014-11-15,17:00,Monterrey,Guadalajara,1,0,FALSE,,,
2014/15,Apertura,9,2014-09-19,21:30,Monarcas Morelia,UNAM,2,3,FALSE,,,
2014/15,Apertura,9,2014-09-19,,Tijuana,Santos Laguna,4,1,FALSE,,,
2014/15,Apertura,9,2014-09-20,17:00,Puebla,Chiapas FC,1,1,FALSE,,,
2014/15,Apertura,9,2014-09-20,,America,Pachuca,2,1,FALSE,,,
2014/15,Apertura,9,2014-09-20,19:00,UANL,Leones Negros,1,0,FALSE,,,
2014/15,Apertura,9,2014-09-20,20:06,Leon,CD Veracruz,3,1,FALSE,,,
2014/15,Apertura,9,2014-09-20,21:00,Atlas,Cruz Azul,2,1,FALSE,,,
2014/15,Apertura,9,2014-09-21,12:00,Toluca,Monterrey,1,0,FALSE,,,
2014/15,Apertura,9,2014-09-21,17:00,Guadalajara,Querétaro,1,4,FALSE,,,
2014/15,Apertura,10,2014-09-26,19:00,CD Veracruz,Tijuana,1,0,FALSE,,,
2014/15,Apertura,10,2014-09-26,19:30,Querétaro,Toluca,1,1,FALSE,,,
2014/15,Apertura,10,2014-09-26,21:30,Santos Laguna,America,1,4,FALSE,,,
2014/15,Apertura,10,2014-09-27,17:00,Cruz Azul,Leon,1,0,FALSE,,,
2014/15,Apertura,10,2014-09-27,19:00,Monterrey,Atlas,2,1,FALSE,,,
2014/15,Apertura,10,2014-09-27,20:06,Pachuca,UANL,2,3,FALSE,,,
2014/15,Apertura,10,2014-09-27,21:00,Leones Negros,Monarcas Morelia,1,2,FALSE,,,
2014/15,Apertura,10,2014-09-28,12:00,UNAM,Chiapas FC,2,2,FALSE,,,
2014/15,Apertura,10,2014-09-28,17:00,Guadalajara,Puebla,0,0,FALSE,,,
2014/15,Apertura,11,2014-09-30,20:06,Leon,Monterrey,1,3,FALSE,,,
2014/15,Apertura,11,2014-09-30,20:30,Atlas,Querétaro,2,1,FALSE,,,
2014/15,Apertura,11,2014-09-30,21:00,UANL,Santos Laguna,1,1,FALSE,,,
2014/15,Apertura,11,2014-10-01,19:00,Puebla,UNAM,1,2,FALSE,,,
2014/15,Apertura,11,2014-10-01,20:00,America,CD Veracruz,2,0,FALSE,,,
2014/15,Apertura,11,2014-10-01,,Monarcas Morelia,Pachuca,0,1,FALSE,,,
2014/15,Apertura,11,2014-10-01,21:00,Chiapas FC,Leones Negros,1,1,FALSE,,,
2014/15,Apertura,11,2014-10-01,21:45,Tijuana,Cruz Azul,0,0,FALSE,,,
2014/15,Apertura,11,2014-10-02,20:00,Toluca,Guadalajara,3,1,FALSE,,,
2014/15,Apertura,12,2014-10-03,19:30,Querétaro,Leon,1,2,FALSE,,,
2014/15,Apertura,12,2014-10-04,17:00,Cruz Azul,America,4,0,FALSE,,,
2014/15,Apertura,12,2014-10-04,,CD Veracruz,UANL,0,1,FALSE,,,
2014/15,Apertura,12,2014-10-04,19:00,Monterrey,Tijuana,1,1,FALSE,,,
2014/15,Apertura,12,2014-10-04,20:00,Santos Laguna,Monarcas Morelia,2,2,FALSE,,,
2014/15,Apertura,12,2014-10-04,20:06,Pachuca,Chiapas FC,2,0,FALSE,,,
2014/15,Apertura,12,2014-10-04,21:00,Leones Negros,UNAM,1,0,FALSE,,,
2014/15,Apertura,12,2014-10-05,12:00,Toluca,Puebla,1,1,FALSE,,,
2014/15,Apertura,12,2014-10-05,17:00,Guadalajara,Atlas,0,1,FALSE,,,
2014/15,Apertura,13,2014-10-17,19:30,Monarcas Morelia,CD Veracruz,0,1,FALSE,,,
2014/15,Apertura,13,2014-10-17,21:30,Tijuana,Querétaro,2,1,FALSE,,,
2014/15,Apertura,13,2014-10-18,17:00,Puebla,Leones Negros,1,1,FALSE,,,
2014/15,Apertura,13,2014-10-18,,America,Monterrey,2,0,FALSE,,,
2014/15,Apertura,13,2014-10-18,19:00,UANL,Cruz Azul,1,0,FALSE,,,
2014/15,Apertura,13,2014-10-18,20:06,Leon,Guadalajara,2,1,FALSE,,,
2014/15,Apertura,13,2014-10-18,21:00,Atlas,Toluca,0,2,FALSE,,,
2014/15,Apertura,13,2014-10-18,,Chiapas FC,Santos Laguna,2,0,FALSE,,,
2014/15,Apertura,13,2014-10-19,12:00,UNAM,Pachuca,1,1,FALSE,,,
2014/15,Apertura,14,2014-10-24,19:30,Querétaro,America,3,2,FALSE,,,
2014/15,Apertura,14,2014-10-24,21:30,Santos Laguna,UNAM,1,1,FALSE,,,
2014/15,Apertura,14,2014-10-25,17:00,Cruz Azul,Monarcas Morelia,3,1,FALSE,,,
2014/15,Apertura,14,2014-10-25,,CD Veracruz,Chiapas FC,1,2,FALSE,,,
2014/15,Apertura,14,2014-10-25,19:00,Monterrey,UANL,2,2,FALSE,,,
2014/15,Apertura,14,2014-10-25,19:06,Pachuca,Leones Negros,0,0,FALSE,,,
